timestamp,open,high,low,close,volume
1605238200000,1876.208,1877.658,1875.835,1876.875,570959.9974
1605240000000,1876.845,1878.075,1876.605,1877.118,387380
1605241800000,1877.138,1877.578,1876.258,1877.178,346070.0009
1605243600000,1877.168,1878.908,1876.948,1878.008,534599.9999
1605245400000,1877.998,1879.885,1876.475,1879.705,804409.9975
1605247200000,1879.705,1879.888,1878.675,1879.225,797500.0041
1605249000000,1879.238,1880.278,1878.315,1879.108,523960.0011
1605250800000,1879.138,1879.508,1877.895,1878.575,591119.9972
1605252600000,1878.575,1879.558,1877.988,1878.875,765240.0052
1605254400000,1878.895,1880.268,1877.058,1879.375,1665419.9976
1605256200000,1879.395,1880.828,1878.078,1879.008,1286129.9962
1605258000000,1879.008,1879.208,1875.668,1876.735,1071870.001
1605259800000,1876.755,1880.735,1876.478,1880.468,1257289.9945
1605261600000,1880.422,1880.905,1878.198,1878.518,1058120.003
1605263400000,1878.518,1881.035,1877.993,1878.788,1114169.9962
1605265200000,1878.735,1880.158,1877.418,1878.145,1142370.0005
1605267000000,1878.135,1880.165,1877.205,1879.278,981289.9977
1605268800000,1879.298,1886.911,1878.128,1885.868,1740870.0101
1605270600000,1885.868,1886.198,1884.088,1885.778,1208619.9932
1605272400000,1885.748,1889.538,1885.685,1887.995,2774900.0192
1605274200000,1887.975,1895.308,1887.878,1894.658,3000209.976
1605276000000,1894.648,1896.658,1891.648,1892.858,2048610.0093
1605277800000,1892.808,1893.765,1890.628,1891.245,2469769.9919
1605279600000,1891.528,1893.598,1887.628,1889.558,2467765.0034
1605281400000,1889.548,1892.268,1887.948,1891.718,1943610.9997
1605283200000,1891.698,1894.548,1891.538,1891.578,1429449.9978
1605285000000,1891.598,1892.135,1889.888,1891.035,1451850.0008
1605286800000,1891.035,1892.378,1890.565,1891.195,844699.9984
1605288600000,1891.195,1891.948,1889.018,1890.448,606140.0026
1605290400000,1890.428,1890.698,1886.388,1887.368,1991649.989
1605292200000,1887.368,1887.458,1884.585,1885.268,1567940.0004
1605294000000,1885.258,1886.145,1884.605,1885.088,1376000.002
1605295800000,1885.078,1886.705,1884.618,1886.615,1457159.9923
1605297600000,1886.605,1887.268,1886.165,1887.148,1040179.9949
1605299400000,1887.138,1888.218,1886.538,1888.005,1008319.9991
1605301200000,1887.995,1888.205,1887.355,1887.605,396350.0028
1605303000000,1887.598,1889.727,1886.698,1888.288,196857.9991
1605481200000,1888.138,1891.485,1886.628,1890.588,767509.9978
1605483000000,1890.575,1891.138,1889.915,1890.395,549929.9965
1605484800000,1890.375,1891.245,1889.558,1889.833,780549.9975
1605486600000,1889.783,1889.983,1888.371,1889.258,389480.0004
1605488400000,1889.288,1895.915,1887.508,1895.278,1688189.9927
1605490200000,1895.268,1898.245,1893.638,1896.285,1276199.9955
1605492000000,1896.288,1898.928,1895.295,1896.968,919500.0054
1605493800000,1896.968,1897.665,1894.798,1895.265,710210.0053
1605495600000,1895.315,1898.098,1895.215,1896.885,916880.0041
1605497400000,1896.908,1896.968,1894.565,1895.628,475909.9977
1605499200000,1895.608,1896.72,1894.868,1895.558,356970.0005
1605501000000,1895.558,1896.682,1895.125,1895.558,234590.0016
1605502800000,1895.568,1895.618,1893.058,1893.065,472100.0022
1605504600000,1893.075,1893.335,1890.998,1891.858,1267069.9945
1605506400000,1891.903,1892.358,1888.775,1890.465,1293730.0075
1605508200000,1890.455,1891.668,1889.505,1890.198,776060.001
1605510000000,1890.178,1890.178,1887.365,1888.328,1193739.9972
1605511800000,1888.328,1892.405,1888.278,1891.518,1339160.0139
1605513600000,1891.528,1894.588,1890.798,1894.538,1757660.0071
1605515400000,1894.578,1894.878,1891.588,1893.908,1697630.0068
1605517200000,1893.908,1895.105,1893.338,1893.715,1423299.9962
1605519000000,1893.705,1894.405,1893.268,1894.148,1037479.9957
1605520800000,1894.148,1894.358,1892.685,1893.398,996889.9973
1605522600000,1893.398,1893.608,1889.925,1891.458,1217940.0036
1605524400000,1891.438,1892.245,1889.788,1891.385,887349.9981
1605526200000,1891.428,1893.018,1864.498,1869.238,1920291.9984
1605528000000,1869.238,1877.698,1865.388,1874.898,3555769.98
1605529800000,1874.798,1878.518,1873.853,1876.445,2243380.0139
1605531600000,1876.418,1879.318,1871.838,1874.825,2386890.0128
1605533400000,1874.805,1886.788,1874.635,1885.955,3022309.9701
